client_id,client_type,gender,age,age_group,country,region,acquisition_purpose,loan_applied,satisfaction_score,referral_channel,kmeans_cluster,cluster_label
C1697,Individual,F,45.9,40-50,Belgium,Brussels,Home,No,2,Client,0,Global Investors
C1698,Individual,M,75.5,70+,Uk,Northern Ireland,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1699,Individual,M,56.9,50-60,Australia,Western Australia,Home,Yes,3,Agency,0,Global Investors
C1700,Individual,M,82.6,70+,Usa,Nevada,Home,No,3,Website,2,Corporate Buyers
C1701,Individual,F,44.0,40-50,Usa,Arizona,Home,No,1,Website,2,Corporate Buyers
C1702,Individual,M,36.5,30-40,Usa,Washington,Investment,Yes,5,Website,1,First-Time / Loan Buyers
C1703,Individual,M,26.9,<30,Usa,Texas,Investment,No,4,Agency,2,Corporate Buyers
C1704,Individual,F,63.3,60-70,Denmark,Capital Region,Home,No,4,Agency,0,Global Investors
C1705,Individual,M,46.6,40-50,Usa,Virginia,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1706,Individual,M,50.1,50-60,Usa,California,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1707,Individual,M,52.7,50-60,Usa,Georgia,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1708,Individual,F,39.9,30-40,Germany,Hesse,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1709,Individual,F,79.9,70+,Usa,Arizona,Investment,No,3,Agency,2,Corporate Buyers
C1710,Individual,M,69.1,60-70,Canada,Alberta,Investment,Yes,2,Website,0,Global Investors
C1711,Individual,F,44.8,40-50,Usa,California,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1712,Individual,M,55.3,50-60,France,Occitanie,Home,No,5,Website,0,Global Investors
C1713,Individual,F,45.4,40-50,Usa,Oregon,Home,No,1,Website,2,Corporate Buyers
C1714,Individual,M,78.0,70+,Usa,Colorado,Home,No,3,Website,2,Corporate Buyers
C1715,Individual,F,63.2,60-70,Usa,Florida,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1716,Individual,F,45.7,40-50,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1717,Individual,F,84.5,70+,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1718,Individual,F,31.4,30-40,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1719,Company,M,66.1,60-70,Usa,Florida,Home,No,2,Agency,3,Luxury / High-Satisfaction
C1720,Individual,F,29.7,<30,Usa,California,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1721,Individual,M,39.5,30-40,Usa,Nevada,Home,No,2,Agency,2,Corporate Buyers
C1722,Individual,F,43.6,40-50,Usa,Nevada,Home,No,3,Website,2,Corporate Buyers
C1723,Individual,F,28.4,<30,Canada,Quebec,Home,Yes,2,Agency,0,Global Investors
C1724,Individual,M,70.0,60-70,Usa,Virginia,Home,No,4,Website,2,Corporate Buyers
C1725,Individual,F,67.4,60-70,Usa,Nevada,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1726,Individual,F,77.8,70+,Uk,Northern Ireland,Home,No,3,Website,2,Corporate Buyers
C1727,Individual,F,80.5,70+,Usa,New York,Home,No,3,Website,2,Corporate Buyers
C1728,Individual,F,82.3,70+,Usa,Oregon,Home,Yes,3,Client,1,First-Time / Loan Buyers
C1729,Individual,M,71.0,70+,Canada,British Columbia,Home,Yes,3,Website,0,Global Investors
C1730,Individual,M,46.6,40-50,Mexico,Puebla,Investment,Yes,5,Agency,1,First-Time / Loan Buyers
C1731,Individual,M,54.5,50-60,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1732,Individual,F,55.9,50-60,Canada,Alberta,Investment,No,2,Agency,0,Global Investors
C1733,Individual,F,78.2,70+,Usa,California,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1734,Individual,M,51.4,50-60,Usa,California,Home,No,5,Website,2,Corporate Buyers
C1735,Individual,F,56.7,50-60,Usa,Utah,Investment,No,3,Website,2,Corporate Buyers
C1736,Individual,F,36.7,30-40,Usa,California,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1737,Individual,F,33.5,30-40,Usa,California,Investment,No,3,Website,2,Corporate Buyers
C1738,Individual,F,49.3,40-50,Usa,California,Home,No,5,Website,2,Corporate Buyers
C1739,Individual,M,41.3,40-50,Russia,Novosibirsk,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1740,Individual,F,74.8,70+,Usa,California,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1741,Individual,M,50.2,50-60,Usa,Virginia,Home,No,5,Website,2,Corporate Buyers
C1742,Company,F,37.8,30-40,Usa,California,Home,No,5,Agency,3,Luxury / High-Satisfaction
C1743,Individual,F,79.9,70+,Belgium,Flanders,Home,No,1,Client,0,Global Investors
C1744,Individual,M,64.6,60-70,Russia,Krasnodar Krai,Investment,No,1,Website,2,Corporate Buyers
C1745,Individual,F,50.0,40-50,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1746,Individual,F,67.0,60-70,Belgium,Flanders,Home,No,3,Website,0,Global Investors
C1747,Individual,M,61.3,60-70,Usa,Colorado,Home,No,5,Client,2,Corporate Buyers
C1748,Individual,M,75.6,70+,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1749,Individual,M,70.1,70+,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1750,Company,M,35.4,30-40,Usa,Colorado,Home,No,3,Website,3,Luxury / High-Satisfaction
C1751,Individual,F,71.3,70+,Usa,Ohio,Home,No,5,Website,2,Corporate Buyers
C1752,Individual,M,46.4,40-50,Usa,California,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1753,Individual,M,80.5,70+,Usa,Georgia,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1754,Individual,M,30.6,30-40,Usa,Virginia,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1755,Individual,M,27.8,<30,Usa,Nevada,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1756,Individual,M,36.2,30-40,Usa,Utah,Home,No,1,Website,2,Corporate Buyers
C1757,Individual,M,41.0,40-50,Germany,Bavaria,Home,No,3,Client,0,Global Investors
C1758,Individual,M,41.4,40-50,Usa,Oregon,Investment,Yes,4,Agency,1,First-Time / Loan Buyers
C1759,Individual,M,51.7,50-60,Usa,California,Investment,No,1,Website,2,Corporate Buyers
C1760,Individual,F,50.7,50-60,Belgium,Brussels,Home,No,2,Website,0,Global Investors
C1761,Individual,M,71.4,70+,Usa,Washington,Home,No,1,Website,2,Corporate Buyers
C1762,Individual,M,62.4,60-70,Usa,Virginia,Home,No,1,Website,2,Corporate Buyers
C1763,Individual,F,71.6,70+,Usa,New York,Home,No,3,Website,2,Corporate Buyers
C1764,Individual,F,79.6,70+,Usa,Nevada,Home,No,2,Agency,2,Corporate Buyers
C1765,Individual,F,29.1,<30,Usa,Colorado,Home,Yes,1,Client,1,First-Time / Loan Buyers
C1766,Individual,F,33.1,30-40,Usa,California,Home,No,4,Website,2,Corporate Buyers
C1767,Individual,M,48.1,40-50,Usa,Colorado,Home,No,3,Website,2,Corporate Buyers
C1768,Individual,F,83.3,70+,Russia,Saint Petersburg,Home,No,4,Website,2,Corporate Buyers
C1769,Company,M,40.7,40-50,Usa,Oregon,Home,Yes,1,Client,3,Luxury / High-Satisfaction
C1770,Individual,F,80.6,70+,Usa,Washington,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1771,Company,M,51.0,50-60,Usa,Georgia,Home,Yes,3,Client,3,Luxury / High-Satisfaction
C1772,Company,F,51.4,50-60,Canada,Alberta,Investment,Yes,5,Agency,3,Luxury / High-Satisfaction
C1773,Individual,M,45.5,40-50,Usa,Nevada,Investment,Yes,3,Agency,1,First-Time / Loan Buyers
C1774,Individual,M,41.5,40-50,Usa,Oregon,Home,No,4,Agency,2,Corporate Buyers
C1775,Individual,F,55.7,50-60,Usa,California,Home,No,3,Agency,2,Corporate Buyers
C1776,Individual,F,52.8,50-60,France,Occitanie,Home,No,1,Website,0,Global Investors
C1777,Individual,M,51.7,50-60,Usa,California,Investment,No,5,Client,2,Corporate Buyers
C1778,Individual,M,32.4,30-40,Usa,Georgia,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1779,Individual,F,47.2,40-50,Usa,California,Home,No,5,Client,2,Corporate Buyers
C1780,Individual,M,70.1,70+,Usa,Utah,Investment,No,1,Website,2,Corporate Buyers
C1781,Individual,F,57.7,50-60,Usa,California,Home,No,4,Website,2,Corporate Buyers
C1782,Individual,F,26.5,<30,Uk,England,Investment,No,1,Website,2,Corporate Buyers
C1783,Individual,M,72.3,70+,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1784,Individual,M,28.3,<30,Australia,Western Australia,Home,No,3,Client,0,Global Investors
C1785,Individual,F,70.3,70+,Usa,Colorado,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1786,Individual,M,31.3,30-40,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1787,Individual,M,70.7,70+,Usa,Georgia,Investment,No,5,Agency,2,Corporate Buyers
C1788,Individual,M,36.6,30-40,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1789,Individual,M,43.9,40-50,Usa,Colorado,Home,Yes,5,Agency,1,First-Time / Loan Buyers
C1790,Individual,M,86.3,70+,Usa,Nevada,Investment,No,5,Client,2,Corporate Buyers
C1791,Individual,M,60.1,60-70,Usa,California,Home,No,5,Agency,2,Corporate Buyers
C1792,Individual,M,31.0,30-40,Usa,California,Home,No,3,Agency,2,Corporate Buyers
C1793,Individual,M,57.2,50-60,Usa,Utah,Investment,No,1,Website,2,Corporate Buyers
C1794,Individual,M,30.5,30-40,Usa,Colorado,Home,No,3,Website,2,Corporate Buyers
C1795,Individual,M,80.5,70+,Usa,California,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1796,Individual,F,75.7,70+,Usa,California,Investment,Yes,5,Client,1,First-Time / Loan Buyers
C1797,Individual,F,69.3,60-70,Usa,Oregon,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1798,Individual,M,59.9,50-60,Usa,Arizona,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1799,Individual,F,76.4,70+,Usa,Colorado,Home,No,5,Agency,2,Corporate Buyers
C1800,Individual,M,82.2,70+,Usa,Oregon,Home,No,1,Client,2,Corporate Buyers
C1801,Individual,M,62.4,60-70,Usa,California,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1802,Individual,M,78.2,70+,Usa,Nevada,Investment,No,1,Client,2,Corporate Buyers
C1803,Individual,F,39.2,30-40,Canada,Quebec,Investment,No,5,Agency,0,Global Investors
C1804,Individual,M,37.3,30-40,Usa,California,Home,No,1,Website,2,Corporate Buyers
C1805,Individual,M,73.4,70+,Uk,Northern Ireland,Investment,No,3,Website,2,Corporate Buyers
C1806,Individual,F,59.2,50-60,Australia,New South Wales,Investment,No,2,Agency,0,Global Investors
C1807,Individual,F,69.4,60-70,France,Brittany,Home,No,5,Website,0,Global Investors
C1808,Individual,F,36.4,30-40,Usa,Washington,Investment,No,2,Client,2,Corporate Buyers
C1809,Individual,F,45.1,40-50,Usa,New York,Home,Yes,4,Agency,1,First-Time / Loan Buyers
C1810,Individual,F,81.4,70+,Usa,Texas,Home,No,3,Agency,2,Corporate Buyers
C1811,Individual,F,68.3,60-70,Usa,California,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1812,Individual,M,49.2,40-50,France,Provence,Home,Yes,5,Website,0,Global Investors
C1813,Individual,M,78.5,70+,Germany,Hamburg,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1814,Individual,M,39.2,30-40,Denmark,North Denmark,Home,No,2,Website,0,Global Investors
C1815,Individual,M,77.2,70+,Usa,California,Home,No,5,Agency,2,Corporate Buyers
C1816,Individual,M,64.2,60-70,Canada,Quebec,Home,No,2,Website,0,Global Investors
C1817,Individual,F,81.9,70+,Usa,Virginia,Home,No,1,Agency,2,Corporate Buyers
C1818,Individual,F,31.8,30-40,Usa,Washington,Investment,Yes,5,Website,1,First-Time / Loan Buyers
C1819,Individual,M,63.4,60-70,Russia,Krasnodar Krai,Home,No,1,Website,2,Corporate Buyers
C1820,Individual,M,46.8,40-50,France,Provence,Home,No,3,Website,0,Global Investors
C1821,Individual,M,81.7,70+,Usa,Nevada,Home,No,5,Website,2,Corporate Buyers
C1822,Individual,M,30.3,30-40,Usa,Oregon,Investment,Yes,5,Website,1,First-Time / Loan Buyers
C1823,Individual,M,58.9,50-60,Usa,Oregon,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1824,Individual,M,63.8,60-70,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1825,Individual,M,69.5,60-70,Mexico,Nuevo Leon,Home,No,2,Agency,2,Corporate Buyers
C1826,Individual,M,75.0,70+,Usa,Ohio,Home,No,4,Client,2,Corporate Buyers
C1827,Individual,M,53.5,50-60,Usa,New York,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1828,Individual,M,34.6,30-40,Usa,California,Investment,Yes,2,Website,1,First-Time / Loan Buyers
C1829,Individual,F,28.9,<30,Usa,California,Home,Yes,5,Agency,1,First-Time / Loan Buyers
C1830,Individual,F,67.2,60-70,Usa,Arizona,Home,No,3,Website,2,Corporate Buyers
C1831,Individual,F,75.8,70+,Russia,Tatarstan,Home,No,3,Website,2,Corporate Buyers
C1832,Individual,M,39.2,30-40,Usa,Oregon,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1833,Individual,F,78.4,70+,Usa,Arizona,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1834,Individual,M,63.3,60-70,Belgium,Flanders,Investment,No,5,Agency,0,Global Investors
C1835,Individual,F,66.7,60-70,Canada,Alberta,Investment,Yes,4,Agency,0,Global Investors
C1836,Individual,F,65.7,60-70,Usa,California,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1837,Individual,F,76.2,70+,Usa,California,Home,Yes,2,Client,1,First-Time / Loan Buyers
C1838,Individual,F,61.4,60-70,Canada,Alberta,Investment,No,1,Agency,0,Global Investors
C1839,Individual,M,83.4,70+,Usa,California,Investment,No,2,Agency,2,Corporate Buyers
C1840,Individual,M,40.0,30-40,Uk,England,Investment,No,3,Website,2,Corporate Buyers
C1841,Individual,M,79.1,70+,Usa,New York,Home,No,4,Website,2,Corporate Buyers
C1842,Company,M,47.7,40-50,Canada,Alberta,Home,Yes,3,Agency,3,Luxury / High-Satisfaction
C1843,Individual,M,74.0,70+,Germany,Hesse,Home,No,4,Website,0,Global Investors
C1844,Individual,F,47.9,40-50,Usa,Ohio,Home,No,1,Agency,2,Corporate Buyers
C1845,Individual,M,76.8,70+,Usa,California,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1846,Individual,F,40.6,40-50,Russia,Novosibirsk,Home,Yes,5,Agency,1,First-Time / Loan Buyers
C1847,Individual,M,74.2,70+,Usa,Utah,Home,No,4,Website,2,Corporate Buyers
C1848,Individual,F,32.9,30-40,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1849,Individual,M,49.8,40-50,Canada,Alberta,Investment,Yes,3,Website,0,Global Investors
C1850,Individual,M,54.9,50-60,Usa,New York,Investment,Yes,5,Agency,1,First-Time / Loan Buyers
C1851,Individual,F,72.0,70+,Uk,England,Home,Yes,3,Agency,1,First-Time / Loan Buyers
C1852,Individual,F,28.5,<30,Usa,Virginia,Home,No,4,Website,2,Corporate Buyers
C1853,Individual,F,77.3,70+,Usa,Virginia,Investment,No,4,Website,2,Corporate Buyers
C1854,Company,M,66.2,60-70,France,Ile-De-France,Investment,No,1,Client,3,Luxury / High-Satisfaction
C1855,Individual,F,42.4,40-50,Usa,California,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1856,Company,M,32.1,30-40,Usa,Virginia,Home,No,2,Website,3,Luxury / High-Satisfaction
C1857,Individual,M,39.2,30-40,Usa,California,Investment,Yes,2,Website,1,First-Time / Loan Buyers
C1858,Individual,F,68.0,60-70,Usa,Colorado,Home,No,5,Website,2,Corporate Buyers
C1859,Individual,M,82.6,70+,Usa,California,Home,Yes,5,Client,1,First-Time / Loan Buyers
C1860,Company,F,55.9,50-60,Usa,California,Home,Yes,4,Agency,3,Luxury / High-Satisfaction
C1861,Individual,M,44.4,40-50,Usa,California,Investment,Yes,3,Website,1,First-Time / Loan Buyers
C1862,Individual,M,72.8,70+,Usa,California,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1863,Individual,F,78.3,70+,Uk,Scotland,Home,No,3,Website,2,Corporate Buyers
C1864,Individual,F,54.1,50-60,Usa,New York,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1865,Individual,M,52.4,50-60,Usa,Arizona,Investment,No,4,Website,2,Corporate Buyers
C1866,Individual,F,54.8,50-60,Usa,Nevada,Home,No,2,Agency,2,Corporate Buyers
C1867,Individual,M,74.4,70+,Usa,California,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1868,Individual,F,50.6,50-60,Uk,Wales,Home,No,1,Website,2,Corporate Buyers
C1869,Individual,F,50.7,50-60,Mexico,Nuevo Leon,Home,No,5,Client,2,Corporate Buyers
C1870,Individual,M,45.7,40-50,Usa,Washington,Investment,No,1,Agency,2,Corporate Buyers
C1871,Individual,F,64.7,60-70,Usa,Texas,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1872,Individual,M,85.7,70+,Mexico,Mexico City,Home,No,5,Client,2,Corporate Buyers
C1873,Individual,F,67.3,60-70,Canada,British Columbia,Home,No,5,Agency,0,Global Investors
C1874,Individual,M,53.6,50-60,Usa,Colorado,Investment,No,1,Agency,2,Corporate Buyers
C1875,Individual,F,82.8,70+,Usa,Nevada,Home,No,2,Client,2,Corporate Buyers
C1876,Company,M,45.3,40-50,Usa,Ohio,Investment,Yes,4,Website,3,Luxury / High-Satisfaction
C1877,Individual,M,64.8,60-70,Usa,Arizona,Home,No,5,Agency,2,Corporate Buyers
C1878,Individual,M,58.7,50-60,Usa,Washington,Home,No,5,Agency,2,Corporate Buyers
C1879,Individual,F,49.4,40-50,Usa,New York,Home,No,3,Website,2,Corporate Buyers
C1880,Individual,F,28.4,<30,Usa,California,Home,Yes,5,Client,1,First-Time / Loan Buyers
C1881,Individual,F,36.8,30-40,Usa,Oregon,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1882,Individual,F,66.2,60-70,Usa,Virginia,Investment,No,3,Website,2,Corporate Buyers
C1883,Individual,M,85.3,70+,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1884,Individual,M,71.9,70+,Usa,Nevada,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1885,Individual,M,58.6,50-60,Germany,Hamburg,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1886,Individual,F,26.6,<30,Usa,California,Home,No,5,Website,2,Corporate Buyers
C1887,Individual,F,40.4,40-50,Usa,Oregon,Investment,No,1,Agency,2,Corporate Buyers
C1888,Individual,M,63.9,60-70,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1889,Individual,M,38.9,30-40,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1890,Individual,M,72.3,70+,Canada,Ontario,Home,No,4,Client,0,Global Investors
C1891,Individual,M,54.0,50-60,Usa,Oregon,Home,No,2,Agency,2,Corporate Buyers
C1892,Individual,F,75.0,70+,Usa,Nevada,Investment,Yes,5,Agency,1,First-Time / Loan Buyers
C1893,Individual,F,63.5,60-70,Usa,Washington,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1894,Individual,F,82.3,70+,Usa,Texas,Investment,No,4,Website,2,Corporate Buyers
C1895,Company,M,57.4,50-60,Usa,Nevada,Investment,No,4,Agency,3,Luxury / High-Satisfaction
C1896,Individual,M,71.0,70+,Usa,Virginia,Investment,No,3,Agency,2,Corporate Buyers
C1897,Individual,F,75.5,70+,Canada,Ontario,Home,No,2,Website,0,Global Investors
C1898,Individual,M,47.5,40-50,Usa,New York,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1899,Individual,M,30.2,30-40,Uk,England,Home,No,3,Website,2,Corporate Buyers
C1900,Individual,F,27.8,<30,Uk,England,Investment,No,4,Client,2,Corporate Buyers
C1901,Individual,M,43.8,40-50,Canada,British Columbia,Home,No,4,Agency,0,Global Investors
C1902,Company,M,45.6,40-50,Usa,Colorado,Investment,No,2,Agency,3,Luxury / High-Satisfaction
C1903,Individual,F,34.5,30-40,Usa,Nevada,Home,No,2,Website,2,Corporate Buyers
C1904,Individual,M,77.2,70+,Usa,Texas,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1905,Individual,M,65.4,60-70,Usa,Virginia,Home,No,1,Website,2,Corporate Buyers
C1906,Individual,F,70.8,70+,Usa,California,Home,No,2,Agency,2,Corporate Buyers
C1907,Individual,M,76.3,70+,Usa,Colorado,Home,No,3,Website,2,Corporate Buyers
C1908,Individual,F,50.2,50-60,Usa,California,Home,No,2,Website,2,Corporate Buyers
C1909,Individual,F,40.5,40-50,Usa,California,Investment,No,2,Agency,2,Corporate Buyers
C1910,Company,M,40.7,40-50,Usa,California,Home,Yes,2,Agency,3,Luxury / High-Satisfaction
C1911,Individual,M,37.4,30-40,Usa,California,Home,No,5,Agency,2,Corporate Buyers
C1912,Individual,F,71.9,70+,Usa,Utah,Investment,No,1,Website,2,Corporate Buyers
C1913,Individual,M,45.6,40-50,France,Provence,Home,No,5,Website,0,Global Investors
C1914,Individual,F,32.8,30-40,Uk,Scotland,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1915,Individual,F,62.0,60-70,Usa,Arizona,Investment,No,4,Client,2,Corporate Buyers
C1916,Individual,M,77.7,70+,Usa,California,Investment,No,2,Website,2,Corporate Buyers
C1917,Individual,F,54.8,50-60,Australia,New South Wales,Home,No,2,Client,0,Global Investors
C1918,Individual,F,85.8,70+,Usa,California,Home,No,1,Client,2,Corporate Buyers
C1919,Company,F,58.4,50-60,Usa,Nevada,Investment,No,1,Website,3,Luxury / High-Satisfaction
C1920,Individual,M,56.6,50-60,Germany,North Rhine-Westphalia,Home,No,5,Agency,0,Global Investors
C1921,Individual,F,69.5,60-70,France,Provence,Home,No,5,Website,0,Global Investors
C1922,Individual,F,38.4,30-40,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1923,Individual,F,79.3,70+,Mexico,Jalisco,Investment,Yes,1,Client,1,First-Time / Loan Buyers
C1924,Individual,M,68.5,60-70,Usa,California,Home,No,3,Client,2,Corporate Buyers
C1925,Individual,M,84.4,70+,Usa,Colorado,Home,No,2,Agency,2,Corporate Buyers
C1926,Individual,M,28.6,<30,Mexico,Puebla,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1927,Individual,F,73.6,70+,Usa,California,Investment,Yes,1,Website,1,First-Time / Loan Buyers
C1928,Individual,M,28.3,<30,Australia,New South Wales,Home,Yes,4,Client,0,Global Investors
C1929,Individual,F,84.7,70+,Mexico,Jalisco,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1930,Individual,F,60.4,60-70,Usa,Colorado,Investment,No,3,Agency,2,Corporate Buyers
C1931,Individual,F,31.1,30-40,Usa,Utah,Home,Yes,5,Website,1,First-Time / Loan Buyers
C1932,Individual,F,64.1,60-70,Usa,California,Investment,No,2,Website,2,Corporate Buyers
C1933,Company,F,32.2,30-40,Australia,Queensland,Home,No,1,Client,3,Luxury / High-Satisfaction
C1934,Individual,M,48.2,40-50,France,Ile-De-France,Investment,Yes,4,Client,0,Global Investors
C1935,Individual,F,43.2,40-50,Usa,Arizona,Home,No,5,Website,2,Corporate Buyers
C1936,Individual,M,42.3,40-50,Russia,Krasnodar Krai,Home,Yes,1,Agency,1,First-Time / Loan Buyers
C1937,Individual,F,65.3,60-70,Usa,Arizona,Home,Yes,3,Website,1,First-Time / Loan Buyers
C1938,Individual,M,52.9,50-60,Canada,Quebec,Home,Yes,4,Website,0,Global Investors
C1939,Individual,F,47.0,40-50,Usa,Florida,Investment,Yes,1,Agency,1,First-Time / Loan Buyers
C1940,Individual,F,29.4,<30,Canada,Manitoba,Home,No,4,Agency,0,Global Investors
C1941,Individual,F,83.1,70+,Usa,Nevada,Home,No,5,Client,2,Corporate Buyers
C1942,Company,F,41.6,40-50,Usa,Nevada,Home,Yes,2,Agency,3,Luxury / High-Satisfaction
C1943,Individual,M,53.5,50-60,Usa,Arizona,Home,No,1,Website,2,Corporate Buyers
C1944,Individual,M,40.3,40-50,Usa,California,Investment,No,1,Website,2,Corporate Buyers
C1945,Individual,M,59.3,50-60,Mexico,Mexico City,Investment,No,3,Website,2,Corporate Buyers
C1946,Individual,M,71.4,70+,Usa,California,Home,No,1,Agency,2,Corporate Buyers
C1947,Individual,M,47.4,40-50,Usa,Nevada,Home,No,3,Website,2,Corporate Buyers
C1948,Individual,F,71.2,70+,Usa,Arizona,Home,No,2,Agency,2,Corporate Buyers
C1949,Individual,F,70.9,70+,Usa,Colorado,Home,Yes,2,Agency,1,First-Time / Loan Buyers
C1950,Individual,M,51.2,50-60,Usa,Ohio,Home,No,4,Agency,2,Corporate Buyers
C1951,Individual,M,29.8,<30,Usa,Utah,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1952,Company,M,34.1,30-40,Usa,Nevada,Home,No,3,Agency,3,Luxury / High-Satisfaction
C1953,Individual,M,53.7,50-60,Germany,Bavaria,Home,Yes,1,Website,1,First-Time / Loan Buyers
C1954,Individual,F,59.8,50-60,Australia,Western Australia,Investment,No,3,Website,0,Global Investors
C1955,Individual,M,28.1,<30,Canada,Quebec,Home,No,1,Website,0,Global Investors
C1956,Individual,F,58.8,50-60,Usa,Oregon,Home,No,2,Agency,2,Corporate Buyers
C1957,Individual,M,63.7,60-70,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1958,Individual,F,55.7,50-60,Usa,California,Home,No,3,Website,2,Corporate Buyers
C1959,Individual,F,84.3,70+,Usa,Texas,Home,No,1,Website,2,Corporate Buyers
C1960,Individual,F,38.9,30-40,Usa,Colorado,Home,Yes,2,Website,1,First-Time / Loan Buyers
C1961,Individual,M,31.7,30-40,Usa,California,Home,No,5,Agency,2,Corporate Buyers
C1962,Individual,F,30.9,30-40,Mexico,Puebla,Home,No,5,Agency,2,Corporate Buyers
C1963,Company,M,58.3,50-60,Usa,Texas,Home,No,5,Website,3,Luxury / High-Satisfaction
C1964,Individual,M,54.0,50-60,Usa,Virginia,Home,No,5,Agency,2,Corporate Buyers
C1965,Individual,M,29.4,<30,Usa,California,Home,No,4,Agency,2,Corporate Buyers
C1966,Individual,M,62.4,60-70,Canada,British Columbia,Home,No,1,Agency,0,Global Investors
C1967,Individual,M,68.7,60-70,Usa,Oregon,Investment,No,4,Agency,2,Corporate Buyers
C1968,Individual,F,67.6,60-70,Usa,California,Investment,Yes,3,Client,1,First-Time / Loan Buyers
C1969,Individual,M,33.0,30-40,Usa,Colorado,Investment,Yes,2,Agency,1,First-Time / Loan Buyers
C1970,Individual,M,48.3,40-50,Usa,Arizona,Investment,Yes,4,Website,1,First-Time / Loan Buyers
C1971,Individual,F,49.9,40-50,Usa,Virginia,Home,No,5,Website,2,Corporate Buyers
C1972,Individual,F,54.5,50-60,Usa,California,Home,Yes,4,Website,1,First-Time / Loan Buyers
C1973,Company,M,32.8,30-40,Usa,Washington,Home,Yes,4,Agency,3,Luxury / High-Satisfaction
C1974,Individual,M,76.2,70+,Usa,Nevada,Home,Yes,5,Agency,1,First-Time / Loan Buyers
C1975,Individual,F,50.9,50-60,Belgium,Wallonia,Home,No,4,Agency,0,Global Investors
C1976,Individual,M,31.1,30-40,Usa,Florida,Home,No,5,Client,2,Corporate Buyers
C1977,Individual,M,32.2,30-40,Usa,Virginia,Home,No,1,Website,2,Corporate Buyers
C1978,Company,F,59.4,50-60,Usa,California,Investment,Yes,5,Website,3,Luxury / High-Satisfaction
